complaint_id,ward,category,priority,status,date,latitude,longitude,rainfall,traffic,population,department
CMP-005832,Ward-1,Traffic Signal Fault,Medium,Resolved,2025-05-09,12.93564,77.397916,32.6,34.4,111530,Sanitation
CMP-005833,Ward-3,Road Damage,Low,,2024-03-03,12.760122,77.456602,98.3,27.3,41062,Sanitation
CMP-005834,Ward-35,Traffic Signal Fault,Medium,Resolved,2024-12-08,12.811325,77.461871,8.6,74.7,45007,Sanitation
CMP-005835,Ward-6,Public Nuisance,High,Open,2024-10-15,12.840667,77.466486,125.5,24.6,64797,Traffic Police
CMP-005836,Ward-31,Air Pollution,Low,Resolved,2024-06-11,12.957384,77.677554,25.0,18.7,94507,Traffic Police
CMP-005837,Ward-34,Garbage Collection,Low,In Progress,2025-06-26,12.893748,77.470959,29.2,51.2,87603,Electrical
CMP-005838,Ward-26,Streetlight Outage,Low,Open,2024-09-19,13.011369,77.482609,102.8,38.6,35032,Water Board
CMP-005839,Ward-7,Air Pollution,Critical,Resolved,2024-03-03,12.781085,77.658795,51.5,46.3,110647,Water Board
CMP-005840,Ward-7,Air Pollution,High,Resolved,2024-12-22,12.769641,77.658355,77.8,79.2,110647,Sanitation
CMP-005841,Ward-5,Garbage Collection,Critical,Closed,2026-06-28,12.985289,77.396647,100.7,13.3,59597,Roads & Infrastructure
CMP-005842,Ward-16,Illegal Construction,High,Open,2024-08-16,12.869635,77.428055,57.6,34.2,109098,Roads & Infrastructure
CMP-005843,Ward-32,Road Damage,High,In Progress,2024-11-05,12.879909,77.455528,52.5,45.2,41365,Sanitation
CMP-005844,Ward-26,Road Damage,Low,In Progress,2024-05-01,13.012661,77.488796,98.5,60.6,35032,Traffic Police
CMP-005845,Ward-20,Garbage Collection,Critical,Open,2026-01-15,12.899255,77.432854,10.6,53.2,97240,Roads & Infrastructure
CMP-005846,Ward-26,Tree Fall,Critical,Resolved,2024-05-22,13.009742,77.4963,63.3,70.5,35032,Urban Planning
CMP-005847,Ward-32,Air Pollution,Medium,Closed,2025-06-23,12.878198,77.467226,67.5,96.1,41365,Urban Planning
CMP-005848,Ward-36,Power Outage,High,Resolved,2024-12-17,12.77662,77.414899,24.1,97.2,51500,Water Board
CMP-005849,Ward-23,Road Damage,Critical,In Progress,2025-07-24,12.944672,77.429314,91.9,90.0,115741,Traffic Police
CMP-005850,Ward-5,Road Damage,High,Open,2026-01-10,12.992955,77.405188,77.1,69.9,59597,Urban Planning
CMP-005851,Ward-12,Encroachment,Medium,Open,2025-08-24,12.869879,77.46833,46.9,75.4,99939,Traffic Police
CMP-005852,Ward-12,Garbage Collection,Medium,Resolved,2025-02-06,12.851116,77.455199,14.6,2.9,99939,Urban Planning
CMP-005853,Ward-28,Water Supply,Low,Open,2024-10-31,12.93302,77.554712,16.5,74.7,55306,Parks & Environment
CMP-005854,Ward-22,Water Supply,Medium,In Progress,2024-04-04,13.039816,77.561393,87.9,16.1,16504,Electrical
CMP-005855,Ward-31,Water Supply,Critical,Resolved,2025-04-21,12.957182,77.675269,28.1,54.4,94507,Roads & Infrastructure
CMP-005856,Ward-9,Encroachment,Critical,Resolved,2024-02-15,12.990042,77.583932,36.6,81.2,107349,Water Board
CMP-005857,Ward-31,Noise Pollution,Medium,Closed,2025-08-21,12.943383,77.691931,8.3,113.0,94507,Water Board
CMP-005858,Ward-21,Stray Animals,High,Resolved,2024-04-20,12.794602,77.609205,50.4,76.4,93104,Traffic Police
CMP-005859,Ward-7,Garbage Collection,High,Resolved,2025-02-04,12.774141,77.659722,56.7,49.9,110647,Electrical
CMP-005860,Ward-2,Garbage Collection,Medium,Resolved,2026-06-06,12.790234,77.622735,65.0,82.8,19165,Parks & Environment
CMP-005861,Ward-36,Power Outage,High,Open,2024-10-23,12.772067,77.403385,14.7,59.8,51500,Urban Planning
CMP-005862,Ward-10,Road Damage,Medium,Open,2026-02-22,12.761891,77.591335,72.1,99.3,45512,Urban Planning
CMP-005863,Ward-13,Road Damage,Low,Resolved,2024-08-04,12.77467,77.580924,41.1,40.6,75589,Urban Planning
CMP-005864,Ward-33,Garbage Collection,Medium,Resolved,2024-04-22,12.956732,77.510361,2.7,32.2,82839,Roads & Infrastructure
CMP-005865,Ward-10,Power Outage,Low,Open,2024-05-25,12.767248,77.598178,83.3,85.3,45512,Sanitation
CMP-005866,Ward-12,Water Supply,High,Pending,2024-11-27,12.867604,77.470542,53.3,84.7,99939,Electrical
CMP-005867,Ward-35,Water Logging,Medium,In Progress,2024-02-26,12.813332,77.463909,2.2,94.0,45007,Parks & Environment
CMP-005868,Ward-39,Water Supply,Medium,Resolved,2025-10-18,12.775705,77.535423,71.3,58.3,110561,Roads & Infrastructure
CMP-005869,Ward-13,Air Pollution,High,In Progress,2026-04-20,12.761841,77.585516,65.7,52.0,75589,Sanitation
CMP-005870,Ward-13,Noise Pollution,Medium,Closed,2024-10-24,12.772806,77.58271,38.4,50.3,75589,Roads & Infrastructure
CMP-005871,Ward-27,Stray Animals,Critical,In Progress,2024-06-26,12.870023,77.453788,27.6,45.9,15074,Parks & Environment
CMP-005872,Ward-31,Road Damage,Medium,Resolved,2024-01-05,12.94503,77.681204,57.3,63.9,94507,Electrical
CMP-005873,Ward-27,Noise Pollution,Low,Pending,2024-10-15,12.870898,77.457245,13.4,83.2,15074,Sanitation
CMP-005874,Ward-26,Sewage Overflow,Critical,Resolved,2025-05-28,13.011483,77.491898,120.9,61.1,35032,Roads & Infrastructure
CMP-005875,Ward-37,Garbage Collection,Critical,Resolved,2026-05-15,12.957194,77.457669,33.6,58.4,89847,Water Board
CMP-005876,Ward-3,Streetlight Outage,Low,Resolved,2026-05-19,12.750982,77.458491,5.7,34.6,41062,Electrical
CMP-005877,Ward-36,Tree Fall,Low,Pending,2026-03-30,12.761345,77.417692,49.9,44.3,51500,Urban Planning
CMP-005878,Ward-8,Garbage Collection,Low,Resolved,2026-04-18,12.89258,77.431079,122.4,51.2,53427,Water Board
CMP-005879,Ward-12,Road Damage,Medium,In Progress,2025-07-29,12.865049,77.458794,8.5,91.3,99939,Water Board
CMP-005880,Ward-28,Traffic Signal Fault,Critical,Resolved,2025-08-24,12.933586,77.543854,44.0,57.7,55306,Urban Planning
CMP-005881,Ward-40,Sewage Overflow,High,In Progress,2026-06-15,12.772142,77.60291,0.5,64.7,110448,General Administration
CMP-005882,Ward-19,Water Supply,High,In Progress,2025-05-14,12.919725,77.679314,52.4,17.0,33131,Water Board
CMP-005883,Ward-6,Sewage Overflow,Medium,Closed,2025-11-14,12.835006,77.4683,0.4,25.7,64797,Parks & Environment
CMP-005884,Ward-25,Garbage Collection,Low,Resolved,2024-02-21,13.003599,77.471369,31.6,11.8,28947,Electrical
CMP-005885,Ward-23,Road Damage,Medium,Open,2025-05-16,12.95792,77.429919,86.9,51.6,115741,General Administration
CMP-005886,Ward-32,Garbage Collection,Medium,Closed,2025-05-11,12.879686,77.472245,77.3,62.1,41365,Parks & Environment
CMP-005887,Ward-37,Water Supply,High,Open,2025-10-07,12.944494,77.470088,9.5,76.1,89847,General Administration
CMP-005888,Ward-6,Garbage Collection,Low,Open,2025-05-14,12.824462,77.461103,80.1,27.0,64797,Parks & Environment
CMP-005889,Ward-31,Noise Pollution,Medium,Resolved,2026-06-18,12.948123,77.676828,15.2,46.4,94507,Electrical
CMP-005890,Ward-38,Stray Animals,High,Closed,2025-10-08,12.914016,77.47613,35.3,68.9,27363,Electrical
CMP-005891,Ward-16,Traffic Signal Fault,Medium,Resolved,2025-02-23,12.867331,77.421024,26.3,47.0,109098,Urban Planning
CMP-005892,Ward-17,Water Supply,Medium,Closed,2025-03-19,12.844525,77.604825,61.2,45.0,75142,Electrical
CMP-005893,Ward-15,Stray Animals,Medium,Resolved,2024-09-29,12.846799,77.631807,37.7,54.8,56347,Traffic Police
CMP-005894,Ward-13,Streetlight Outage,Low,Pending,2024-01-29,12.772136,77.595832,7.7,52.7,75589,Water Board
CMP-005895,Ward-18,Road Damage,Low,In Progress,2024-12-06,12.790743,77.445639,88.0,35.5,112912,Water Board
CMP-005896,Ward-39,Illegal Construction,Medium,In Progress,2025-12-09,12.781349,77.536488,14.7,31.0,110561,Roads & Infrastructure
CMP-005897,Ward-12,Streetlight Outage,Low,Pending,2026-06-21,12.866993,77.464374,40.2,36.5,99939,Parks & Environment
CMP-005898,Ward-24,Streetlight Outage,High,Open,2024-06-17,12.949645,77.427044,24.5,85.5,109646,General Administration
CMP-005899,Ward-13,Garbage Collection,Medium,In Progress,2025-05-01,12.769198,77.590101,77.3,33.2,75589,Parks & Environment
CMP-005900,Ward-36,Tree Fall,Low,Resolved,2024-07-10,12.761105,77.416375,29.0,93.5,51500,Electrical
CMP-005901,Ward-7,Garbage Collection,Low,Closed,2026-06-14,12.772936,77.660483,46.0,99.8,110647,Roads & Infrastructure
CMP-005902,Ward-12,Noise Pollution,Low,Closed,2024-09-21,12.870239,77.455763,61.1,95.6,99939,Water Board
CMP-005903,Ward-4,Garbage Collection,Low,Open,2026-06-21,12.956379,77.603161,17.8,70.5,51463,General Administration
CMP-005904,Ward-25,Sewage Overflow,Medium,Closed,2026-06-30,13.01317,77.488059,53.0,42.1,28947,General Administration
CMP-005905,Ward-9,Water Logging,Medium,Resolved,2025-10-15,13.00335,77.589088,17.4,0,107349,Sanitation
CMP-005906,Ward-12,Illegal Construction,Medium,In Progress,2026-05-26,12.85297,77.46151,41.1,66.0,99939,General Administration
CMP-005907,Ward-14,Traffic Signal Fault,Medium,Resolved,2025-04-08,12.870529,77.692238,79.3,71.5,104733,Traffic Police
CMP-005908,Ward-33,Tree Fall,Low,Resolved,2025-09-16,12.96273,77.525413,80.2,65.9,82839,Traffic Police
CMP-005909,Ward-8,Water Supply,Medium,Resolved,2024-04-02,12.886017,77.443817,111.8,22.0,53427,Roads & Infrastructure
CMP-005910,Ward-31,Water Supply,Low,Resolved,2024-02-03,12.940071,77.693671,20.1,89.0,94507,Water Board
CMP-005911,Ward-13,Road Damage,Low,Pending,2026-05-09,12.773091,77.581706,56.7,43.1,75589,Traffic Police
CMP-005912,Ward-32,Sewage Overflow,Low,Resolved,2025-06-13,12.875147,77.471117,80.0,83.7,41365,Parks & Environment
CMP-005913,Ward-40,Road Damage,High,Resolved,2024-11-10,12.763664,77.595434,25.1,50.1,110448,Parks & Environment
CMP-005914,Ward-4,Power Outage,Medium,Resolved,2026-03-01,12.955185,77.602769,27.6,44.1,51463,Electrical
CMP-005915,Ward-14,Sewage Overflow,Medium,Open,2026-04-26,12.864227,77.693126,92.5,74.5,104733,Urban Planning
CMP-005916,Ward-27,Sewage Overflow,High,Resolved,2025-05-20,12.856043,77.439953,29.5,90.2,15074,Sanitation
CMP-005917,Ward-8,Power Outage,Medium,Pending,2026-05-05,12.89664,77.436742,53.4,28.6,53427,Roads & Infrastructure
CMP-005918,Ward-35,Water Supply,Low,In Progress,2024-04-27,12.81069,77.471324,58.8,73.1,45007,Sanitation
CMP-005919,Ward-29,Traffic Signal Fault,Medium,Closed,2025-03-19,12.813504,77.474352,27.9,35.0,110932,Electrical
CMP-005920,Ward-32,Road Damage,Medium,In Progress,2025-07-11,12.880082,77.459341,34.1,124.5,41365,Sanitation
CMP-005921,Ward-33,Garbage Collection,Medium,Pending,2025-11-08,12.971262,77.517396,58.3,61.6,82839,Roads & Infrastructure
CMP-005922,Ward-1,Road Damage,Medium,Resolved,2026-04-09,12.938697,77.41483,24.3,70.5,111530,Traffic Police
CMP-005923,Ward-4,Sewage Overflow,Low,Resolved,2024-07-30,12.961805,77.617173,31.9,59.2,51463,Sanitation
CMP-005924,Ward-30,Air Pollution,High,Open,2025-07-13,12.889356,77.412694,29.4,85.5,31828,Urban Planning
CMP-005925,Ward-36,Encroachment,Low,Resolved,2024-09-28,12.761709,77.413114,50.2,39.1,51500,Sanitation
CMP-005926,Ward-5,Road Damage,High,Closed,2024-12-29,12.993617,77.409705,40.9,114.8,59597,Sanitation
CMP-005927,Ward-19,Sewage Overflow,High,Closed,2026-02-19,12.928307,77.670755,6.1,44.1,33131,Sanitation
CMP-005928,Ward-24,Stray Animals,High,Resolved,2025-07-29,12.947883,77.427771,41.2,45.4,109646,Roads & Infrastructure
CMP-005929,Ward-2,Illegal Construction,Medium,Closed,2024-03-03,12.785875,77.62027,91.4,66.5,19165,Sanitation
CMP-005930,Ward-19,Power Outage,Medium,Resolved,2025-11-16,12.929387,77.675624,39.0,32.2,33131,Urban Planning
CMP-005931,Ward-15,Traffic Signal Fault,High,Resolved,2025-05-27,12.839304,77.632557,46.8,40.0,56347,Traffic Police
CMP-005932,Ward-24,Road Damage,Low,Closed,2025-09-08,12.941629,77.435118,45.8,59.5,109646,Traffic Police
CMP-005933,Ward-34,Sewage Overflow,High,In Progress,2024-01-11,12.891196,77.476609,41.0,49.2,87603,Electrical
CMP-005934,Ward-11,Streetlight Outage,Critical,Resolved,2024-12-27,13.005435,77.511453,29.2,63.6,36319,Sanitation
CMP-005935,Ward-22,Stray Animals,Low,In Progress,2026-03-15,13.039444,77.563249,48.3,84.4,16504,Parks & Environment
CMP-005936,Ward-35,Streetlight Outage,Low,Resolved,2026-06-20,12.819274,77.468542,28.1,93.2,45007,Water Board
CMP-005937,Ward-19,Road Damage,High,Closed,2026-01-05,12.934044,77.678391,74.0,60.0,33131,Water Board
CMP-005938,Ward-25,Air Pollution,Low,Resolved,2025-02-23,13.013054,77.480857,19.3,51.4,28947,General Administration
CMP-005939,Ward-8,Public Nuisance,Medium,Pending,2026-04-02,12.894072,77.431105,81.0,33.9,53427,Water Board
CMP-005940,Ward-26,Water Supply,Low,Resolved,2024-10-01,13.016333,77.487793,76.3,53.7,35032,Urban Planning
CMP-005941,Ward-25,Tree Fall,Low,Open,2024-03-08,13.017068,77.469297,13.9,50.4,28947,Water Board
CMP-005942,Ward-15,Road Damage,High,Closed,2024-04-01,12.854593,77.622372,47.1,69.8,56347,Water Board
CMP-005943,Ward-28,Garbage Collection,High,Pending,2025-02-14,12.92426,77.54812,23.4,47.9,55306,Urban Planning
CMP-005944,Ward-17,Power Outage,Medium,Pending,2025-08-08,12.835317,77.599567,25.5,47.3,75142,Electrical
CMP-005945,Ward-18,Road Damage,Low,Resolved,2026-01-03,12.786061,77.448691,68.9,59.7,112912,Water Board
CMP-005946,Ward-11,Road Damage,Low,Resolved,2025-11-29,13.018167,77.523117,83.5,57.1,36319,General Administration
CMP-005947,Ward-8,Tree Fall,High,Resolved,2026-02-11,12.888572,77.438806,84.6,55.6,53427,Water Board
CMP-005948,Ward-23,Tree Fall,Medium,Resolved,2024-04-17,12.959603,77.43842,40.8,26.2,115741,Roads & Infrastructure
CMP-005949,Ward-19,Noise Pollution,High,Open,2024-03-07,12.919509,77.661628,58.4,65.3,33131,Parks & Environment
CMP-005950,Ward-35,Tree Fall,High,In Progress,2025-03-01,12.828966,77.457206,11.3,67.8,45007,Parks & Environment
CMP-005951,Ward-12,Garbage Collection,Medium,Open,2024-05-12,12.860551,77.454952,0,93.4,99939,Sanitation
CMP-005952,Ward-32,Illegal Construction,High,Open,2024-12-18,12.881649,77.463589,43.9,99.6,41365,Parks & Environment
CMP-005953,Ward-23,Streetlight Outage,Medium,Resolved,2025-01-22,12.958166,77.435162,0,33.1,115741,Traffic Police
CMP-005954,Ward-6,Streetlight Outage,High,In Progress,2024-04-05,12.825089,77.46175,40.3,73.7,64797,Traffic Police
CMP-005955,Ward-39,Tree Fall,Medium,Pending,2026-03-18,12.7777,77.538232,17.0,67.2,110561,Water Board
CMP-005956,Ward-8,Streetlight Outage,Critical,In Progress,2026-02-20,12.882702,77.439253,58.3,23.5,53427,Water Board
CMP-005957,Ward-31,Water Supply,Medium,In Progress,2024-01-03,12.942693,77.691568,50.5,71.4,94507,General Administration
CMP-005958,Ward-31,Sewage Overflow,Medium,Open,2024-07-04,12.95293,77.6939,13.6,85.9,94507,Urban Planning
CMP-005959,Ward-13,Water Logging,Low,Closed,2024-05-11,12.765356,77.595867,51.1,62.1,75589,Water Board
CMP-005960,Ward-13,Tree Fall,Low,Pending,2025-05-12,12.764628,77.58983,96.3,59.9,75589,Parks & Environment
CMP-005961,Ward-31,Garbage Collection,Medium,Open,2025-11-03,12.956712,77.693685,13.6,85.1,94507,Parks & Environment
CMP-005962,Ward-18,Sewage Overflow,Low,In Progress,2026-01-18,12.797617,77.444725,70.2,48.0,112912,Traffic Police
CMP-005963,Ward-22,Traffic Signal Fault,Medium,Closed,2024-01-26,13.04511,77.558923,104.3,113.9,16504,General Administration
CMP-005964,Ward-15,Water Logging,High,Open,2026-05-06,12.855219,77.63089,44.2,115.6,56347,Water Board
CMP-005965,Ward-16,Public Nuisance,High,In Progress,2025-06-30,12.866996,77.424301,33.7,85.3,109098,Urban Planning
CMP-005966,Ward-5,Power Outage,Critical,In Progress,2024-04-03,12.989101,77.393827,0,65.7,59597,Sanitation
CMP-005967,Ward-25,Tree Fall,Medium,In Progress,2024-10-08,13.017148,77.481323,9.6,22.9,28947,Traffic Police
CMP-005968,Ward-35,Illegal Construction,High,Open,2026-04-18,12.82259,77.469696,39.9,75.1,45007,Traffic Police
CMP-005969,Ward-3,Noise Pollution,High,Closed,2025-04-21,12.766617,77.466162,61.2,18.4,41062,Roads & Infrastructure
CMP-005970,Ward-32,Public Nuisance,Medium,Pending,2024-09-17,12.874092,77.463917,92.9,75.1,41365,Parks & Environment
CMP-005971,Ward-6,Water Logging,Medium,Open,2024-07-08,12.823528,77.463017,39.4,49.4,64797,Roads & Infrastructure
CMP-005972,Ward-22,Noise Pollution,High,In Progress,2024-10-03,13.042373,77.550755,92.9,111.2,16504,Traffic Police
CMP-005973,Ward-7,Garbage Collection,Low,Resolved,2026-03-31,12.780536,77.647821,79.1,56.5,110647,Electrical
CMP-005974,Ward-7,Garbage Collection,Low,Pending,2024-09-26,12.781956,77.644708,80.2,81.7,110647,Roads & Infrastructure
CMP-005975,Ward-3,Garbage Collection,Medium,Resolved,2025-05-07,12.757664,77.457347,64.8,40.1,41062,Traffic Police
CMP-005976,Ward-27,Traffic Signal Fault,Medium,Resolved,2025-06-04,12.858199,77.454929,81.6,95.4,15074,Sanitation
CMP-005977,Ward-35,Power Outage,Medium,In Progress,2024-09-02,12.813712,77.457172,1.7,115.8,45007,General Administration
CMP-005978,Ward-9,Power Outage,Low,Pending,2024-05-12,13.007225,77.584429,16.7,78.6,107349,General Administration
CMP-005979,Ward-12,Illegal Construction,Medium,Closed,2026-04-20,12.868116,77.466671,9.0,97.5,99939,Urban Planning
CMP-005980,Ward-15,Power Outage,Low,Resolved,2025-08-08,12.845938,77.625412,24.4,104.0,56347,Traffic Police
CMP-005981,Ward-25,Water Supply,Low,In Progress,2024-08-01,13.020982,77.486574,82.4,44.1,28947,Traffic Police
CMP-005982,Ward-32,Power Outage,Medium,In Progress,2026-02-22,12.882387,77.467599,75.6,57.8,41365,Sanitation
CMP-005983,Ward-11,Garbage Collection,Low,Resolved,2024-11-23,13.017201,77.505906,58.7,113.5,36319,Urban Planning
CMP-005984,Ward-34,Garbage Collection,Low,Resolved,2026-02-13,12.878576,77.479855,26.5,56.8,87603,Urban Planning
CMP-005985,Ward-38,Sewage Overflow,Medium,Closed,2026-03-28,12.917708,77.47628,36.2,47.6,27363,Roads & Infrastructure
CMP-005986,Ward-11,Stray Animals,Low,Closed,2024-02-06,13.009101,77.508326,86.1,54.1,36319,General Administration
CMP-005987,Ward-9,Water Logging,Medium,In Progress,2024-05-05,13.00776,77.581903,30.9,89.9,107349,General Administration
CMP-005988,Ward-4,Sewage Overflow,Low,Resolved,2025-11-05,12.969421,77.617886,33.6,25.4,51463,Traffic Police
CMP-005989,Ward-16,Road Damage,Medium,In Progress,2025-05-02,12.875379,77.425034,21.9,103.7,109098,Roads & Infrastructure
CMP-005990,Ward-24,Sewage Overflow,High,Pending,2024-08-11,12.940216,77.433895,68.3,89.5,109646,General Administration
CMP-005991,Ward-23,Stray Animals,Critical,Resolved,2026-03-26,12.947035,77.442046,100.8,59.4,115741,Electrical
CMP-005992,Ward-9,Water Logging,Medium,Resolved,2024-06-23,13.005381,77.594143,120.3,66.5,107349,Electrical
CMP-005993,Ward-36,Garbage Collection,Medium,Open,2024-12-29,12.764556,77.405201,0,93.2,51500,Sanitation
CMP-005994,Ward-9,Sewage Overflow,Medium,Resolved,2024-10-09,13.004285,77.579504,44.1,67.6,107349,Water Board
CMP-005995,Ward-17,Garbage Collection,Critical,Resolved,2025-01-27,12.852598,77.589547,31.4,77.7,75142,Traffic Police
CMP-005996,Ward-36,Road Damage,High,Resolved,2025-08-14,12.767962,77.406792,18.3,53.8,51500,Urban Planning
CMP-005997,Ward-1,Sewage Overflow,High,Closed,2025-03-25,12.933693,77.405941,46.4,72.9,111530,Roads & Infrastructure
CMP-005998,Ward-12,Stray Animals,Low,Closed,2024-10-10,12.86777,77.470377,25.8,48.6,99939,Parks & Environment
CMP-005999,Ward-22,Streetlight Outage,Medium,Open,2024-01-29,13.048717,77.561676,58.8,127.0,16504,Roads & Infrastructure
CMP-006000,Ward-27,Road Damage,High,Resolved,2024-08-19,12.858025,77.4489,47.7,113.9,15074,Urban Planning
CMP-006001,Ward-19,Power Outage,Low,In Progress,2024-10-10,12.927002,77.665741,38.3,46.8,33131,General Administration
CMP-006002,Ward-6,Garbage Collection,Medium,In Progress,2024-05-05,12.830181,77.45483,96.4,56.2,64797,Traffic Police
CMP-006003,Ward-36,Noise Pollution,Critical,Resolved,2024-03-17,12.767821,77.405734,91.7,62.9,51500,Roads & Infrastructure
CMP-006004,Ward-28,Noise Pollution,Low,In Progress,2024-10-12,12.930771,77.555421,58.8,64.4,55306,Parks & Environment
CMP-006005,Ward-1,Public Nuisance,Low,Closed,2026-01-15,12.942113,77.400721,7.5,33.4,111530,Electrical
CMP-006006,Ward-39,Sewage Overflow,Medium,Resolved,2024-06-23,12.772364,77.535111,39.0,64.9,110561,Parks & Environment
CMP-006007,Ward-15,Power Outage,Low,Resolved,2026-04-02,12.855486,77.639139,16.0,19.2,56347,Sanitation
CMP-006008,Ward-4,Garbage Collection,High,Closed,2026-02-05,12.972045,77.607801,10.7,36.7,51463,General Administration
CMP-006009,Ward-33,Garbage Collection,Medium,Pending,2025-06-04,12.97004,77.516532,50.6,56.1,82839,Water Board
CMP-006010,Ward-24,Noise Pollution,High,Resolved,2025-12-29,12.936225,77.435867,64.0,81.3,109646,Roads & Infrastructure
CMP-006011,Ward-7,Noise Pollution,Low,In Progress,2026-05-11,12.774041,77.658768,88.9,59.4,110647,Roads & Infrastructure
CMP-006012,Ward-24,Sewage Overflow,Medium,Closed,2024-02-21,12.941166,77.439739,77.9,87.5,109646,Traffic Police
CMP-006013,Ward-18,Garbage Collection,High,Open,2026-01-04,12.78743,77.449527,54.0,84.7,112912,General Administration
